"id","course_id","module_id","chapter_name","chapter_description","added_date","modified_date","status"
"4287","90","554","Singular Plural",,"2020-07-14 08:40:55",NULL,"A"
"4288","90","554","Synonyms",,"2020-07-14 08:41:27",NULL,"A"
"4289","90","554","Antonyms",,"2020-07-14 08:41:33",NULL,"A"
"4290","90","554","Idioms and Phrases",,"2020-07-14 08:41:45",NULL,"A"
"4291","90","554","Word Building & Formation",,"2020-07-14 08:41:57",NULL,"A"
"4292","90","554","Important Word Roots for Vocabulary",,"2020-07-14 08:42:06",NULL,"A"
"4293","90","554","Jumbled Sentences",,"2020-07-14 08:42:17",NULL,"A"
"4294","90","554","English Sectional Test",,"2020-07-14 08:42:25",NULL,"A"
"4295","90","555","How to Solve Legal Reasoning Questions",,"2020-07-14 08:43:06",NULL,"A"
"4296","90","555","Introduction to Law: What is Law, Sources of Law, Types of Jurisdiction",,"2020-07-14 08:44:16",NULL,"A"
"4297","90","555","Law of Torts","<p>- Nature &amp; Definition of Torts<br />
- What are unliquidated Damages&nbsp;<br />
- Essentials of a Tort<br />
- No Fault Liability&nbsp;<br />
- Vicarious Liability&nbsp;<br />
- General defences&nbsp;<br />
- Negligence&nbsp;<br />
- Nervous Shock<br />
- Defamation&nbsp;<br />
- Nuisance&nbsp;<br />
- Malicious Prosecution<br />
- Trespass and Conversion</p>","2020-07-14 08:45:23",NULL,"A"
"4298","90","555","Law of Contracts","<p>- Concept of Consensus ad idem&nbsp;<br />
- Classification of Contracts&nbsp;<br />
- Proposal or Offer&nbsp;<br />
- Acceptance&nbsp;<br />
- Consideration&nbsp;<br />
- Capacities of Parties&nbsp;<br />
- Free consent&nbsp;<br />
- Coercion&nbsp;<br />
- Fraud and Misrepresentation&nbsp;<br />
- Performance of a Contract&nbsp;<br />
- Discharge of Contract&nbsp;<br />
- Remedies of Breach of Contract</p>","2020-07-14 08:46:08",NULL,"A"
"4299","90","555","Criminal Laws","<p>- What is Crime?<br />
- Stages in commission of Crime&nbsp;<br />
- General defences&nbsp;<br />
- Criminal Negligence&nbsp;<br />
- Culpable Homicide&nbsp;<br />
- Murder&nbsp;<br />
- Wrongful Restraint and Confinement&nbsp;<br />
- Cheating&nbsp;<br />
- Theft<br />
- Mischief&nbsp;<br />
- Criminal trespass<br />
- Counterfeit<br />
- Sedition<br />
- Defamation&nbsp;<br />
- Joint Liabilities&nbsp;<br />
- Law of Evidence&nbsp;</p>","2020-07-14 08:46:59",NULL,"A"
"4300","90","555","Constitutional Law","<p>- Introduction to Constitution of India&nbsp;<br />
- Constituent Assembly<br />
- Citizenship&nbsp;<br />
- Fundamental Rights - I, II &amp; III<br />
- Directive Principles of State policy&nbsp;<br />
- Fundamental Duties&nbsp;<br />
- Executives&nbsp;<br />
- Emergency Provisions&nbsp;<br />
- Amendments&nbsp;<br />
- Schedules&nbsp;<br />
- Judiciary&nbsp;<br />
- Parliament&nbsp;<br />
- Important Constitutional Bodies&nbsp;<br />
- Important Case Laws</p>","2020-07-14 08:47:54",NULL,"A"
"4301","90","555","Family Law","<p>- Basics of Hindu Laws<br />
- Basics of Muslim Laws<br />
- Important Cases</p>","2020-07-14 08:48:19",NULL,"A"
"4302","90","555","Intellectual Property Laws- Basics",,"2020-07-14 08:48:29",NULL,"A"
"4303","90","555","International law - Basics",,"2020-07-14 08:48:43",NULL,"A"
"4304","90","555","Arbitration - Basics",,"2020-07-14 08:48:50",NULL,"A"
"4305","90","555","Legal knowledge",,"2020-07-14 08:49:00",NULL,"A"
"4306","90","555","Legal Maxims",,"2020-07-14 08:49:10",NULL,"A"
"4307","90","555","Environmental Laws - Basics",,"2020-07-14 08:49:26",NULL,"A"
"4308","90","555","Legal Passages",,"2020-07-14 08:49:32",NULL,"A"
"4309","90","555","Legal Current Affairs",,"2020-07-14 08:49:42",NULL,"A"
"4310","90","556","Critical Reasoning - Introduction",,"2020-07-14 08:50:13",NULL,"A"
"4311","90","556","Deductive Logics",,"2020-07-14 08:50:22",NULL,"A"
"4312","90","556","Statement Assumption",,"2020-07-14 08:50:30",NULL,"A"
"4313","90","556","Statement Conclusion",,"2020-07-14 08:50:38",NULL,"A"
"4314","90","556","Course of Action",,"2020-07-14 08:50:46",NULL,"A"
"4315","90","556","Cause & Effect",,"2020-07-14 08:50:55",NULL,"A"
"4316","90","556","Clock & Calendar",,"2020-07-14 08:51:02",NULL,"A"
"4317","90","556","Direction Sense",,"2020-07-14 08:51:07",NULL,"A"
"4318","90","556","Syllogism",,"2020-07-14 08:51:18",NULL,"A"
"4319","90","556","Paragraph & Conclusion",,"2020-07-14 08:51:26",NULL,"A"
"4320","90","556","Coding Decoding & Series",,"2020-07-14 08:51:31",NULL,"A"
"4321","90","556","Assertion & Reasoning",,"2020-07-14 08:51:39",NULL,"A"
"4322","90","556","Family Relationship",,"2020-07-14 08:51:51",NULL,"A"
"4324","90","557","Introduction to Maths & its Application to Data interpretation",,"2020-07-14 08:53:48",NULL,"A"
"4325","90","557","Profit, Loss & Discount - Application to DI",,"2020-07-14 08:54:16",NULL,"A"
"4326","90","557","SI & CI - Application to DI",,"2020-07-14 08:54:32",NULL,"A"
"4327","90","557","Ratio & Average - Application to DI",,"2020-07-14 08:54:40",NULL,"A"
"4328","90","557","Time & Work - Application to DI",,"2020-07-14 08:54:50",NULL,"A"
"4329","90","557","Time, Speed & Distance  - Application to DI",,"2020-07-14 08:54:58",NULL,"A"
"4330","90","557","Boat and Stream - Application to DI",,"2020-07-14 08:55:06",NULL,"A"
"4331","90","557","Mensuration - Application to DI",,"2020-07-14 08:55:17",NULL,"A"
"4332","90","557","Probability - Application to DI",,"2020-07-14 08:55:26",NULL,"A"
"4333","90","557","Number System",,"2020-07-14 08:55:47",NULL,"A"
"4334","90","557","Algebra",,"2020-07-14 08:55:53",NULL,"A"
"4363","93","560","Module 1: Importance of article writing","<p>Chapter: Why and how to include blog posts in your CV<br />
Chapter: Introduction to types of legal writing (articles, newsletters, handbooks, blogs)&nbsp;<br />
Chapter: Blogging, Youtube and Social Media - Why as a lawyer you want to master these<br />
Chapter: Why blogging is becoming critical for lawyers<br />
Video: Why should one write articles<br />
Video: Why are writing assignments important in Lawsikho courses<br />
Video: How to analyse your goal of writing<br />
Video: A Career in Legal Writing &amp; Journalism<br />
Video: How does networking and writing blogs help lawyers<br />
Video: Why do we encourage our LawSikho students to write articles?<br />
Video: Importance of writing papers and specialising in different fields in law school</p>

<p>&nbsp;</p>","2020-07-18 03:54:40",NULL,"A"
"4364","93","560","Module 2: Structuring the article","<p>Chapter: Identification of niche and target audience<br />
Video: How to build a skeleton structure<br />
Video: How to structure your Legal Article<br />
Video: How to structure an article on any topic under the sun<br />
Video: How to choose suitable headings for articles</p>

<p>&nbsp;</p>","2020-07-18 03:55:05",NULL,"A"
"4365","93","560","Module 3: How to perform research","<p>Chapter: Introduction to IRAC- Building blocks of&nbsp; legal research&nbsp;<br />
Chapter: How to use Google search like a pro<br />
Chapter: How to use Manupatra effectively<br />
Chapter: How to extract master data of a company<br />
Chapter: How to use the MCA website for extracting information<br />
Chapter: How to use BSE website to find information about listed companies<br />
Chapter: How to use SEBI website to find regulations and listed company information<br />
Chapter: How to use RBI website for research&nbsp;<br />
Chapter: How to use DIPP website for research<br />
Chapter: How to add value to what already exists in statute and case laws<br />
Chapter: Advanced Boolean search training<br />
Chapter: How to build your own system to stay updated&nbsp;&nbsp;<br />
Video: How to search through legal databases<br />
Video: How to perform research on various topics<br />
Video: How to perform case research<br />
Video: How to perform legal research and edit your article<br />
Video: How to become an expert at your research and writing skills?</p>

<p>&nbsp;</p>","2020-07-18 03:55:23",NULL,"A"
"4366","93","560","Module 4: How to go about writing articles and blog posts","<p>Chapter: Guide to writing effective articles<br />
Chapter: Guide to writing effective blog posts<br />
Chapter: Simple 5 step guide on how to write effective and popular legal articles<br />
Chapter: Content creation manual<br />
Video: How to write your first article<br />
Video: How much time to devote for writing an article<br />
Video: How to make the legal language simpler<br />
Video: How to increase the ease of readability<br />
Video: How to simplify legal language in articles<br />
Video: How to write an introduction for a legal article<br />
Video: How to write a conclusion for a legal article<br />
Video: How to Excel in Writing skills?&nbsp;<br />
Video: How to write a research paper<br />
Video: How to write your first law book?</p>

<p>&nbsp;</p>","2020-07-22 06:58:31",NULL,"A"
"4367","93","560","Module 5: Writing articles on specific topics with examples","<p>Chapter: Examples of well-structured articles for reference<br />
Video: How to write articles: Example of an article on Intellectual Property Rights<br />
Video: Article-Writing Training on &quot;how to generate free legal services&quot;<br />
Video: Article-Writing Training on &ldquo;Arbitration Agreement&rdquo;<br />
Video: Article-Writing Training: &ldquo;Ten most important commercial agreements&rdquo;&nbsp;<br />
Video: Article-Writing Training: &quot;How to market yourself as a lawyer&quot;<br />
Video: Article-Writing Training: &quot;How can a criminal lawyer prove in the court of law that an act is culpable homicide not amounting to murder, and not murder?&quot;<br />
Video: How to structure an article regarding a new amendment</p>","2020-07-22 06:59:33",NULL,"A"
"4368","93","560","Module 6: Hurdles you may face while writing articles","<p>Chapter: Biggest mistake you will make while writing a new article<br />
Video: What problems do you face while writing articles?<br />
Video: Challenges one faces while writing articles<br />
Video: Mistakes people make while researching<br />
Video: Do&rsquo;s and Don&rsquo;ts of article writing<br />
Video: Frequent queries on article writing<br />
Video: Writing challenges: Maintaining structure and flow</p>

<p>&nbsp;</p>","2020-07-18 03:56:18",NULL,"A"
"4369","93","560","Module 7: Types of Legal writing","<p>Chapter: How to write a white paper&nbsp;<br />
Chapter: How to write for a blog&nbsp;<br />
Chapter: How to prepare a handbook&nbsp;<br />
Chapter: How to write an industry report<br />
Chapter: How to write a newsletter on legal updates&nbsp;<br />
Chapter: How to write for a newspaper or a magazine&nbsp;<br />
Chapter: Writing effective case summaries&nbsp;</p>

<p>&nbsp;</p>","2020-07-18 03:56:32",NULL,"A"
"4370","93","560","Module 8: Publishing and sharing your article","<p>Video: How to publish your article<br />
Video: What challenges do you face while writing and publishing an article<br />
Video: How to take your articles to the masses at large<br />
Video: How to use your writing portfolio to find new clients<br />
Video: Importance of posting good educational content on social networking sites<br />
Video: Learn to publish your first law book from a publisher<br />
Video: How to send a pitch to a media house&nbsp;<br />
Video: How to become an Author on LinkedIn<br />
Video: Internships and publishing on The iPleaders Blog</p>

<p dir=""ltr"" style=""line-height:1.38;text-align: justify;margin-top:0pt;margin-bottom:0pt;""><span id=""docs-internal-guid-bf98e99e-7fff-877f-dd3f-d3778ff76e9a""><strong style=""background-color:transparent; color:rgb(35, 42, 60); font-family:open sans,sans-serif; font-size:11pt; font-variant-east-asian:normal; font-variant-numeric:normal; font-weight:700; vertical-align:baseline; white-space:pre-wrap"">Takeaway</strong></span></p>

<p dir=""ltr"" style=""line-height:1.38;margin-top:0pt;margin-bottom:0pt;"">Legal writing checklist&nbsp;&nbsp;</p>

<div>&nbsp;</div>","2020-07-22 07:00:00",NULL,"A"
"4371","94","562","Module 1: Registration and monetization of Trademarks","<p><strong>Chapter:</strong> Overview of trademarks (classification and search)<br />
<strong>Chapter:</strong> How to register a trademark in India<br />
<strong>Chapter:</strong> Step by step trademark prosecution process</p>

<ul>
	<li>Examination of the application</li>
	<li>Pre publication objection</li>
	<li>Submission in support of show cause hearing</li>
	<li>Preparing a user affidavit</li>
	<li>Notice of opposition</li>
	<li>How to file a counter statement</li>
	<li>Affidavits under rule 45/46/47</li>
</ul>

<p><strong>Chapter: </strong>Trademark infringement and passing off<br />
<strong>Chapter:</strong> Trademark licensing<br />
<strong>Video:</strong> How to file application for a sound trademark<br />
<strong>Video:</strong> Process for registration or issue of trademark certificate<br />
<strong>Template:</strong> TM Registration form, Reply to objection report, Notice of opposition&nbsp;</p>

<p>&nbsp;</p>","2020-07-28 09:53:07",NULL,"A"
"4372","94","562","Module 2: Rights of copyright owners and enforcement","<p><strong>Chapter:</strong> What to copyright and rights of copyright owners<br />
<strong>Chapter:</strong> Registration of Copyright<br />
<strong>Chapter: </strong>Copyright infringement and practical remedies<br />
<strong>Chapter:</strong> Copyright Societies<br />
<strong>Chapter:</strong> Takedown notices under DMCA<br />
<strong>Template:</strong> Sample Takedown notice of copyrighted content</p>

<p>&nbsp;</p>","2020-07-28 09:53:26",NULL,"A"
"4373","94","562","Module 3: Agreements and disputes in Media law","<p><strong>Chapter:</strong> CBFC Process and Disputes related to films and OTT platforms</p>

<ul>
	<li>Censorship and central Board of film certification</li>
	<li>Regulations for content released on OTT Platforms</li>
	<li>Issues of litigation in&nbsp; films and OTT platforms</li>
</ul>

<p><strong>Chapter</strong>: Contracts and licenses in music industry</p>

<ul>
	<li>Synchronisation License Agreements</li>
	<li>Music Production Agreements</li>
	<li>Music Distribution Agreements</li>
</ul>

<p><strong>Chapter:</strong> Contracts and licenses in film industry</p>

<ul>
	<li>Film Distribution Agreements</li>
	<li>Option Purchase Agreements</li>
	<li>Product Placement Agreements</li>
</ul>

<p><strong>Chapter:</strong> Disputes surrounding advertisements: Comparative advertising and disparagement<br />
<strong>Video:</strong> Explanation of Synchronisation of rights, drafting of recitals, principle of de minimis<br />
<strong>Template:</strong> Synchronization license, Product placement agreement.&nbsp;<br />
&nbsp;</p>","2020-07-28 09:53:34",NULL,"A"
"4374","94","562","Module 4: Patent licensing and prosecution","<p><strong>Chapter:</strong> Patent application and registration process in India<br />
<strong>Chapter:</strong> Patent specification and claims<br />
<strong>Chapter:</strong>Patent prosecution and litigation (Pre and post grant prosecution and infringement suits)<br />
<strong>Chapter:</strong> Licensing in patents (Patent licensing agreements, cross licensing agreements, FRAND terms of SEP licensing)<br />
<strong>Video:</strong> Patentability of software in India<br />
<strong>Template: </strong>Patent opposition Application, Patent license agreement<br />
&nbsp;</p>","2020-07-28 09:53:49",NULL,"A"
